Ancient Greek Verse Data
Code Repo: https://github.com/QuantitativeCriticismLab/greek-genre-classification.git,Corpus: https://github.com/timgianitsos/tesserae.git,Code commit: 42fe37028967abbe15270d3e021bcfb3848ecdc8,Corpus commit: 60a0b5c14f1ecc6269607eb9f426d7e8abb92fd0,Project: https://www.qcrit.org,Author: Tim Gianitsos,Note: Frequencies are per-character
file name,freq_allos,freq_autos,freq_circumstantial_markers,freq_conditional_markers,freq_conjunction,freq_demonstrative,freq_hina,freq_hopos,freq_indefinite_pronoun_in_non_interrogative_sentence,freq_interrogatives,freq_men,freq_particles,freq_personal_pronouns,freq_reflexive,freq_sentence_with_relative_clause,freq_sentences_with_vocative_omega,freq_superlative,freq_temporal_causal_markers,freq_ws,freq_wste_not_preceded_by_eta,mean_length_relative_clause,mean_sentence_length,variance_of_sentence_length
quintus_smyrnaeus.fall_of_troy.part.1.tess,0.0005666306083552258,0.0005923865450986452,0.00033482717766445167,0.00020604749394735486,0.006954102920723227,0.0001802915572039355,2.5755936743419358e-05,7.726781023025808e-05,0.0006607929515418502,0.0948905109489051,0.0006954102920723226,0.009632720342038839,0.0006696543553289033,0.0,0.36496350364963503,0.043795620437956206,0.0001802915572039355,0.0006438984185854839,0.0006438984185854839,2.5755936743419358e-05,51.69117647058823,283.4014598540146,41565.01401246738
quintus_smyrnaeus.fall_of_troy.part.10.tess,0.0008613635384814161,0.0007752271846332745,0.00021534088462035403,0.00047374994616477883,0.007623067315560532,8.613635384814161e-05,0.0,8.613635384814161e-05,0.0006093049571310441,0.04411764705882353,0.0007752271846332745,0.01012102157715664,0.0014643180154184073,0.0,0.3235294117647059,0.04411764705882353,0.00021534088462035403,0.0006460226538610621,0.0006460226538610621,0.0,59.78787878787879,341.45588235294116,52064.395112456754
quintus_smyrnaeus.fall_of_troy.part.11.tess,0.000846811753747142,0.0008044711660597849,0.000423405876873571,0.0001693623507494284,0.006732153442289779,0.0,8.46811753747142e-05,0.0,0.00043385830187860644,0.01639344262295082,0.000846811753747142,0.011601321026335846,0.0,0.0,0.29508196721311475,0.0,8.46811753747142e-05,0.0006351088153103566,0.0003387247014988568,0.0,60.0,387.1803278688525,132256.7707605482
quintus_smyrnaeus.fall_of_troy.part.12.tess,0.0009385942745749251,0.0006858958160355222,0.00032489801812208945,0.000397097577704776,0.006606259701815819,0.00018049889895671638,0.00010829933937402982,0.0001443991191653731,0.0006530019952838745,0.012987012987012988,0.0008663947149922385,0.011443630193855818,0.0010829933937402982,0.0,0.2987012987012987,0.1038961038961039,0.0001443991191653731,0.00046929713728746257,0.0005775964766614924,0.0,44.96774193548387,359.75324675324674,56817.536515432614
quintus_smyrnaeus.fall_of_troy.part.13.tess,0.0010907176169700616,0.0009026628554234993,0.0004137204754024372,0.00022566571385587483,0.007559801414171807,7.522190461862494e-05,0.0,3.761095230931247e-05,0.0006769971415676245,0.0,0.0008274409508048744,0.01034301188506093,0.0007898299984955619,0.0,0.35135135135135137,0.04054054054054054,0.00015044380923724988,0.0006393861892583121,0.0006393861892583121,3.761095230931247e-05,46.303030303030305,359.2972972972973,85956.15485756026
quintus_smyrnaeus.fall_of_troy.part.14.tess,0.0008072588717750008,0.0008395492266460009,0.0004843553230650005,0.0002906131938390003,0.007265329845975007,9.687106461300009e-05,0.0,6.458070974200007e-05,0.00043412923693437967,0.011494252873563218,0.0007749685169040007,0.01072039781717201,0.0006780974522910007,0.0,0.21839080459770116,0.022988505747126436,6.458070974200007e-05,0.0005489360328070006,0.0005166456779360006,3.2290354871000035e-05,51.17391304347826,355.9655172413793,76225.32065001981
quintus_smyrnaeus.fall_of_troy.part.2.tess,0.000539751079502159,0.001016002032004064,0.000444500889001778,0.000222250444500889,0.007747015494030988,6.3500127000254e-05,6.3500127000254e-05,6.3500127000254e-05,0.0003533909467664728,0.03,0.000857251714503429,0.010255270510541021,0.001206502413004826,0.0,0.32,0.08,0.000158750317500635,0.000762001524003048,0.000539751079502159,0.0,57.65909090909091,314.96,47238.77839999998
quintus_smyrnaeus.fall_of_troy.part.3.tess,0.0007352740938427602,0.0006535769723046758,0.0004084856076904224,0.00029955611230630974,0.007679529424579941,0.0001361618692301408,2.723237384602816e-05,8.169712153808447e-05,0.0004219765381044814,0.05426356589147287,0.0005991122246126195,0.009340704229187658,0.0015522453092236051,0.0,0.32558139534883723,0.046511627906976744,0.0002723237384602816,0.0008986683369189292,0.0005991122246126195,0.0,52.80357142857143,284.6589147286822,35900.224746109016
quintus_smyrnaeus.fall_of_troy.part.4.tess,0.0007187005893344833,0.0010421158545350006,0.00010780508840017249,0.0002874802357337933,0.006863590628144315,3.593502946672416e-05,3.593502946672416e-05,7.187005893344832e-05,0.0005072463768115942,0.0196078431372549,0.0009343107661348283,0.010744573810550525,0.0005030904125341382,0.0,0.23529411764705882,0.0392156862745098,0.00021561017680034498,0.00043122035360068997,0.0005390254420008624,0.0,49.733333333333334,272.8235294117647,35424.14532871972
quintus_smyrnaeus.fall_of_troy.part.5.tess,0.0010230506090348156,0.0007992582883084498,0.00019182198919402794,0.0003197033153233799,0.007608938904696442,0.0003197033153233799,0.00012788132612935195,0.0,0.00036993442071632754,0.10909090909090909,0.0007672879567761117,0.010326417084945172,0.002365804533393011,0.0,0.3,0.07272727272727272,0.00012788132612935195,0.0009271396144378017,0.0007672879567761117,3.197033153233799e-05,47.888888888888886,284.3545454545455,58661.22884297523
quintus_smyrnaeus.fall_of_troy.part.6.tess,0.001006820396232543,0.0006170834686586554,0.00016239038648911984,0.0003897369275738876,0.0069178304644365056,0.00016239038648911984,0.0,9.74342318934719e-05,0.0003977329223426469,0.026785714285714284,0.0007794738551477752,0.012081844754790516,0.0005846053913608314,0.0,0.29464285714285715,0.026785714285714284,0.00016239038648911984,0.0007794738551477752,0.0006170834686586554,0.0,49.11363636363637,274.9107142857143,31227.884885204083
quintus_smyrnaeus.fall_of_troy.part.7.tess,0.0005192107995846313,0.0008653513326410523,0.0004038306218991577,0.0004038306218991577,0.007268951194184839,2.8845044421368408e-05,5.7690088842736815e-05,8.653513326410523e-05,0.00044027003228646906,0.011111111111111112,0.0008941963770624207,0.010384215991692628,0.0008653513326410523,0.0,0.36666666666666664,0.1,0.00014422522210684206,0.0005480558440059997,0.0005769008884273682,0.0,55.28260869565217,385.2,58221.44888888886
quintus_smyrnaeus.fall_of_troy.part.8.tess,0.0007222057011767705,0.00038234419474064316,0.0002548961298270955,0.0004248268830451591,0.006669782063808998,8.496537660903183e-05,8.496537660903183e-05,8.496537660903183e-05,0.00027003915567757323,0.06493506493506493,0.000509792259654191,0.011470325842219296,0.0005947576362632228,0.0,0.36363636363636365,0.012987012987012988,4.248268830451591e-05,0.0005947576362632228,0.0004248268830451591,0.0,45.666666666666664,305.7012987012987,32914.5731151965
quintus_smyrnaeus.fall_of_troy.part.9.tess,0.0009225092250922509,0.0007687576875768758,0.0003075030750307503,0.0002690651906519065,0.006957257072570726,0.00019218942189421894,0.0,0.00019218942189421894,0.000399090074629844,0.036585365853658534,0.0008071955719557196,0.011992619926199263,0.0005765682656826568,0.0,0.25609756097560976,0.06097560975609756,7.687576875768758e-05,0.0006534440344403444,0.00046125461254612545,0.0,51.25,317.2682926829268,41942.12314098751
sophocles.ajax.tess,0.0002534508305388755,0.0009163222334867036,0.00013647352413631757,0.0007603524916166264,0.005926850191062934,0.0036457927162130547,3.89924354675193e-05,0.00021445839507135616,0.0010131478965668102,0.2396694214876033,0.0010527957576230212,0.007662013569367542,0.005790376666926616,0.0,0.09752066115702479,0.07107438016528926,0.00027294704827263513,0.000506901661077751,0.0012477579349606176,0.00013647352413631757,35.6031746031746,84.7801652892562,4483.133490881772
sophocles.antigone.tess,0.0003344831190550852,0.000480819483641685,0.0001672415595275426,0.0009825441622243127,0.007714016933207902,0.004055607818542908,8.36207797637713e-05,0.00020905194940942825,0.0008868648130393097,0.20772058823529413,0.0010243545521061983,0.008111215637085816,0.004703668861712135,0.0001672415595275426,0.08823529411764706,0.06066176470588235,0.00020905194940942825,0.0005435350684645134,0.0010034493571652555,0.00010452597470471412,36.735849056603776,87.93198529411765,4802.361182823316
sophocles.electra.tess,0.0003458129334037093,0.0007644285896292522,0.00012740476493820868,0.0013650510529093789,0.006006224632801266,0.003967748393789928,7.280272282183354e-05,0.0004186156562255428,0.0008577272427368097,0.2571428571428571,0.0013286496914984621,0.008372313124510858,0.007061864113717853,0.0001092040842327503,0.10977443609022557,0.11127819548872181,0.0004186156562255428,0.00056422110186921,0.0013650510529093789,0.0002184081684655006,33.02150537634409,82.62105263157895,5602.343616937091
sophocles.ichneutae.tess,0.00023717289904340264,0.0010277492291880781,0.0,0.0011068068622025456,0.009249743062692703,0.002767017155506364,7.905763301446754e-05,0.0001581152660289351,0.0018836333193804938,0.3401360544217687,0.00039528816507233773,0.008538224365562496,0.004901573246896988,0.0,0.08843537414965986,0.047619047619047616,0.0,0.0001581152660289351,0.0007905763301446755,7.905763301446754e-05,51.166666666666664,86.04761904761905,9979.773242630383
sophocles.oedipus_at_colonus.tess,0.00029257776408992916,0.0009085309516476748,0.00016938712657838003,0.0010009239297813367,0.006898675700646751,0.004511857098860487,0.0002309824453341546,0.00013858946720049275,0.0009782608695652175,0.275609756097561,0.0012781028641823222,0.008423159839852172,0.0070218663381583,7.69941484447182e-05,0.15365853658536585,0.14268292682926828,0.0002309824453341546,0.0007391438250692947,0.001154912226670773,0.00013858946720049275,32.71527777777778,79.1951219512195,5886.574122546103
sophocles.oedipus_tyrannus.tess,0.000554525447519365,0.0008664460117490079,0.0002426048832897222,0.0012650111771535515,0.00764205382362625,0.004141611936160258,0.00019061812258478175,0.00022527596305474206,0.0009709557581898008,0.3013888888888889,0.0012476822569185714,0.009305630166184345,0.006429029407177639,0.0002945916439946627,0.15138888888888888,0.08333333333333333,0.00019061812258478175,0.0005371965272843849,0.0012303533366835912,0.0001213024416448611,30.04,80.14861111111111,5287.832081404328
sophocles.philoctetes.tess,0.0002560163850486431,0.0008411966937312559,0.00020115573110964817,0.0010789261941335673,0.006400409626216078,0.0042059834686562795,0.0001828688464633165,0.00020115573110964817,0.001154658939892377,0.28193832599118945,0.0013166556945358788,0.008229098090849244,0.008393680052666228,5.4860653938994955e-05,0.14537444933920704,0.14977973568281938,0.00023772950040231147,0.0007131885012069344,0.0012252212713042207,0.0001462950771706532,31.83050847457627,80.29955947136564,5654.603362507839
sophocles.trachiniae.tess,0.00029716420444897266,0.0009976226863644083,8.490405841399219e-05,0.0012735608762098828,0.006325352351842418,0.003714552555612158,6.367804381049414e-05,0.00033961623365596876,0.001208235729256565,0.24948453608247423,0.001337238920020377,0.008087111563932756,0.004797079300390559,6.367804381049414e-05,0.17938144329896907,0.11134020618556702,0.00025471217524197657,0.0007853625403294277,0.0016131771098658516,0.00025471217524197657,33.395833333333336,97.1381443298969,6315.603596556481
theocritus.epigrams.tess,0.000423154437025296,0.0007243830193144898,0.00010040952742973126,0.00033708912779981207,0.007365756047881001,0.0009036857468675813,2.8688436408494646e-05,6.454898191911296e-05,0.0008559288356310946,0.12086220169361046,0.0011977422200546515,0.009094234341492802,0.002180321167045593,1.4344218204247323e-05,0.09006928406466513,0.04695919938414165,9.32374183276076e-05,0.0005163918553529037,0.0007387272375187371,0.0,38.803030303030305,107.3356428021555,7251.845773470557
tryphiodorus.the_taking_of_ilios.tess,0.0005097976740481121,0.0005735223833041262,0.00015931177314003505,0.0003823482555360841,0.007041580372789549,0.00022303648239604907,9.558706388402103e-05,0.00012744941851202803,0.0005282620179609086,0.04046242774566474,0.0014019436036323085,0.010036641707822208,0.0013700812490043013,0.0,0.04046242774566474,0.011560693641618497,0.0003186235462800701,0.0004142106101640911,0.00019117412776804206,0.0,64.0,181.41618497109826,7860.0580039426695
