Ancient Greek Prose Data,Code Repo: https://github.com/QuantitativeCriticismLab/greek-genre-classification.git,Corpus: https://github.com/timgianitsos/tesserae.git,Code commit: 116ab759730f9312abc012cfe6e0f24933d1bc47,Corpus commit: 60a0b5c14f1ecc6269607eb9f426d7e8abb92fd0,Project: https://www.qcrit.org,Author: Tim Gianitsos,Note: Frequencies are per-character,,,,,,,,,,,,,,,,
file name,freq_allos,freq_autos,freq_circumstantial_markers,freq_conditional_markers,freq_conjunction,freq_demonstrative,freq_hina,freq_hopos,freq_indefinite_pronoun_in_non_interrogative_sentence,freq_interrogatives,freq_men,freq_particles,freq_personal_pronouns,freq_reflexive,freq_sentence_with_relative_clause,freq_sentences_with_vocative_omega,freq_superlative,freq_temporal_causal_markers,freq_ws,freq_wste_not_preceded_by_eta,mean_length_relative_clause,mean_sentence_length,variance_of_sentence_length
lucian.marcrobii.tess,0.0005416384563303995,0.001015572105619499,0.0,6.770480704129993e-05,0.012254570074475288,0.0017603249830737983,0.0,6.770480704129993e-05,0.0006205184776613348,0.012987012987012988,0.0018957345971563982,0.008801624915368992,0.0014218009478672985,0.0006093432633716994,0.19480519480519481,0.0,0.001015572105619499,0.00020311442112389978,0.0012186865267433988,6.770480704129993e-05,62.88235294117647,191.8181818181818,14722.51239669421
lucian.muscae_encomium.tess,0.0007751937984496124,0.005684754521963824,0.00012919896640826872,0.0003875968992248062,0.01757105943152455,0.0011627906976744186,0.0,0.0,0.0011627906976744186,0.0,0.0012919896640826874,0.007622739018087855,0.0003875968992248062,0.00012919896640826872,0.22857142857142856,0.0,0.0003875968992248062,0.00012919896640826872,0.001421188630490956,0.00012919896640826872,56.4,221.14285714285714,21206.236734693877
lucian.navigium.tess,0.0005988194701873449,0.0016823975590977787,0.00014257606433032023,0.0011406085146425618,0.012945906641193076,0.002024580113490547,2.8515212866064047e-05,0.00014257606433032023,0.0010833880499015102,0.20588235294117646,0.001226154153240754,0.006529983746328666,0.00536086001882004,0.00014257606433032023,0.12745098039215685,0.25980392156862747,0.00025663691579457643,0.0005988194701873449,0.0009980324503122415,0.00019960649006244832,49.785714285714285,171.90686274509804,25012.26093329489
lucian.necyomantia.tess,0.0006873482106034917,0.0026577464143335014,0.0002749392842413967,0.0005957017825230262,0.01516748384731705,0.002291160702011639,9.164642808046556e-05,0.00018329285616093112,0.0013329383886255925,0.15555555555555556,0.0015579892773679145,0.008660587453603995,0.0028410392704944325,0.00036658571232186225,0.0962962962962963,0.08148148148148149,0.00018329285616093112,0.0006873482106034917,0.0004582321404023278,0.00013746964212069834,57.53333333333333,161.65185185185186,14316.612126200276
lucian.nigrinus.tess,0.00040635389730328775,0.003398596231991134,7.388252678241596e-05,0.0006280014776505357,0.01584780199482822,0.003361654968599926,0.00025858884373845586,3.694126339120798e-05,0.001071767179191228,0.16666666666666666,0.001847063169560399,0.008459549316586627,0.0022534170668636866,0.00044329516069449576,0.2,0.05,0.0002955301071296638,0.00044329516069449576,0.0012190616919098634,0.00022164758034724788,48.148148148148145,225.58333333333334,37646.30972222222
lucian.patriae_encomium.tess,0.001575299306868305,0.001575299306868305,0.0,0.000945179584120983,0.012129804662885948,0.0014177693761814746,0.0001575299306868305,0.0,0.0011283043197936814,0.07142857142857142,0.001890359168241966,0.009136735979836169,0.0004725897920604915,0.0,0.21428571428571427,0.0,0.000315059861373661,0.000315059861373661,0.001575299306868305,0.000315059861373661,34.375,226.71428571428572,12402.489795918369
lucian.phalaris.tess,0.0007240755107318335,0.0027928626842513575,0.0001034393586759762,0.0017067494181536075,0.015722782518748382,0.002379105249547453,0.0001034393586759762,0.0004137574347039048,0.0009758897818599311,0.1951219512195122,0.0019653478148435478,0.0074993535040082755,0.004551331781742953,0.000517196793379881,0.23170731707317074,0.12195121951219512,0.0004137574347039048,0.00046547711404189296,0.0009309542280837859,0.0,48.82608695652174,235.79268292682926,24444.749702558005
lucian.philopseudes.tess,0.0007085960025411718,0.002932121389825539,0.00019547475932170258,0.0009285051067780873,0.010775546107608855,0.0022723940771147925,2.4434344915212823e-05,0.00019547475932170258,0.0013327780091628488,0.0944206008583691,0.0013194546254214924,0.008234374236426721,0.004471485119483947,7.330303474563847e-05,0.26609442060085836,0.15021459227467812,0.00024434344915212825,0.0006352929677955334,0.0010262424864389385,0.00017104041440648977,40.05714285714286,175.6480686695279,13096.717346055373
lucian.piscator.tess,0.0005050019238168526,0.003030011542901116,7.214313197383609e-05,0.000793574451712197,0.013659099653712967,0.003030011542901116,7.214313197383609e-05,7.214313197383609e-05,0.0012698062165295643,0.22811671087533156,0.001058099268949596,0.007791458253174298,0.0057474028472489416,0.00031262023855328975,0.10079575596816977,0.20159151193633953,0.00045690650250096194,0.000264524817237399,0.001058099268949596,0.0003366679492112351,49.30434782608695,110.3023872679045,12624.550471754525
lucian.pro_imaginibus.tess,0.0006461617989144482,0.004049280606530542,0.0003446196260877057,0.0015938657706556388,0.012535538898940294,0.003230808994572241,8.615490652192643e-05,0.0004307745326096321,0.0016417280360242039,0.07913669064748201,0.0013784785043508229,0.007323167054363746,0.004436977685879211,0.0004307745326096321,0.1223021582733813,0.09352517985611511,0.00012923235978288964,0.00030154217282674247,0.0013784785043508229,0.0005169294391315585,50.111111111111114,167.0071942446043,12467.517933854355
lucian.pro_lapsu_inter_salutandum.tess,0.0009456264775413711,0.003309692671394799,0.00018912529550827424,0.0010401891252955083,0.012009456264775413,0.0020803782505910166,9.456264775413712e-05,9.456264775413712e-05,0.0012224938875305623,0.13043478260869565,0.002364066193853428,0.008888888888888889,0.003215130023640662,9.456264775413712e-05,0.13043478260869565,0.10869565217391304,0.00047281323877068556,0.00028368794326241134,0.0021749408983451537,9.456264775413712e-05,29.0,229.8913043478261,21745.48818525519
lucian.prometheus.tess,0.0005914437799829139,0.002168627193270684,0.00046001182887559964,0.001971479266609713,0.014523230597358218,0.0033515147532365117,0.0,0.00046001182887559964,0.0017482517482517483,0.22580645161290322,0.0015771834132877703,0.00906880462640468,0.004862982190970625,0.000657159755536571,0.17204301075268819,0.2903225806451613,0.0005914437799829139,6.571597555365709e-05,0.001380035486626799,6.571597555365709e-05,39.22222222222222,163.6236559139785,15036.342236096663
lucian.prometheus_es_in_verbis.tess,0.0006119951040391676,0.0030599755201958386,0.0001529987760097919,0.001988984088127295,0.014687882496940025,0.0026009791921664627,0.0,0.0,0.0021152829190904283,0.27586206896551724,0.0010709914320685434,0.007496940024479804,0.0026009791921664627,0.0003059975520195838,0.06896551724137931,0.034482758620689655,0.0010709914320685434,0.0004589963280293758,0.0018359853121175031,0.0004589963280293758,24.5,225.3793103448276,38442.9940546968
lucian.pseudologista.tess,0.0005906209394810411,0.0025987321337165806,7.874945859747215e-05,0.001023742961767138,0.01322990904437532,0.003976847659172343,0.0,0.0001574989171949443,0.0014122963939365409,0.2565789473684211,0.001574989171949443,0.00752057329605859,0.005551836831121786,0.0002756231050911525,0.16447368421052633,0.05263157894736842,0.00035437256368862463,0.0003149978343898886,0.0013781155254557625,0.0001574989171949443,43.83870967741935,167.08552631578948,13112.920316828247
lucian.quomodo_historia_conscribenda_sit.tess,0.0009315785300880045,0.002992943788155078,0.00019820819789106476,0.0012288908269246016,0.01548006025529216,0.002576706572583842,1.982081978910648e-05,0.00015856655831285183,0.0016049382716049382,0.07142857142857142,0.001783873781019583,0.007294061682391184,0.0011297867279790692,5.946245936731943e-05,0.1978021978021978,0.06593406593406594,0.0002774914770474907,0.0002973122968365972,0.0018036946008086895,0.0002774914770474907,43.95454545454545,277.2087912087912,30867.055307330036
lucian.rhetorum_praeceptor.tess,0.0006499696680821561,0.0020365716266574226,0.00025998786723286244,0.0009966201577259728,0.01633590432446486,0.003336510962821735,4.333131120547708e-05,0.00017332524482190832,0.0014317673378076063,0.04,0.0015599272033971748,0.007279660282520149,0.003726492763671029,0.0002166565560273854,0.152,0.04,0.0005199757344657249,0.0003899818008492937,0.0010399514689314498,0.00017332524482190832,44.09090909090909,184.624,14851.802623999996
lucian.saturnalia.tess,0.0007028641714988579,0.0031336027645990747,0.00017571604287471446,0.001142154278685644,0.014408715515726585,0.003075030750307503,0.0,0.0002050020500205002,0.0007601044317393172,0.1452513966480447,0.0018450184501845018,0.008551514086569437,0.004744333157617291,8.785802143735723e-05,0.24022346368715083,0.11731843575418995,0.0002635740643120717,0.00032214607860364317,0.0013471563287061443,0.0002050020500205002,40.80392156862745,190.75977653631284,21765.489778721007
lucian.scytha.tess,0.0007735281478298238,0.0035238504512247527,0.0002578427159432746,0.0011173184357541898,0.014181349376880103,0.003180060163300387,0.0,0.0002578427159432746,0.0010139183334869574,0.11320754716981132,0.0015470562956596476,0.006532015470562956,0.004383326171035668,0.0002578427159432746,0.22641509433962265,0.09433962264150944,0.0002578427159432746,0.0002578427159432746,0.001289213579716373,0.0002578427159432746,45.333333333333336,219.52830188679246,15735.683161267358
lucian.soleocista.tess,0.0005528934758569849,0.002027276078142278,0.00027644673792849247,0.0017508293402137855,0.005989679321784003,0.002395871728713601,0.0,9.214891264283081e-05,0.0012671059300557526,0.30409356725146197,0.002672318466642094,0.014098783634353115,0.005989679321784003,0.0007371913011426465,0.05847953216374269,0.011695906432748537,9.214891264283081e-05,0.0008293402137854773,0.001013638039071139,0.00036859565057132326,21.727272727272727,63.461988304093566,1664.2602510174067
lucian.somnium.tess,0.0005062436719541006,0.001771852851839352,8.437394532568343e-05,0.0008437394532568343,0.015440431994600068,0.0030374620317246033,8.437394532568343e-05,0.0003374957813027337,0.0013890094626269642,0.01818181818181818,0.001771852851839352,0.007846776915288558,0.0048936888288896386,0.00042186972662841717,0.12727272727272726,0.03636363636363636,8.437394532568343e-05,0.0005062436719541006,0.0012656091798852514,0.0002531218359770503,38.111111111111114,215.4909090909091,19191.01355371901
lucian.symposium.tess,0.0007607214174775745,0.0022821642524327238,0.0002535738058258582,0.0010459919490316651,0.011601001616533012,0.002440647881073885,9.509017718469682e-05,0.0002535738058258582,0.0011006603962377428,0.07692307692307693,0.0014580493834986845,0.007512123997591049,0.0030745823956385304,0.0004754508859234841,0.13186813186813187,0.13736263736263737,0.00022187708009762592,0.000348663983010555,0.0009825984975752006,0.00022187708009762592,63.0,173.34615384615384,17740.380177514806
lucian.timon.tess,0.00045529277855065135,0.002757050714556722,0.00020235234602251169,0.0007335272543316049,0.014392310610851144,0.0022764638927532566,7.588212975844188e-05,0.00022764638927532567,0.0008331790409183484,0.2972972972972973,0.0008852915138484887,0.006171746553686607,0.004729986088276211,0.00020235234602251169,0.09652509652509653,0.20077220077220076,0.0005058808650562792,0.00042999873529783733,0.0009611736436069306,0.00040470469204502337,45.06896551724138,152.64478764478764,24827.927878236776
lucian.toxaris_vel_amicitia.tess,0.0007904770761647912,0.0032394060572243405,7.749775256517562e-05,0.001007470783347283,0.01258563501658452,0.00254192628413776,3.0999101026070246e-05,7.749775256517562e-05,0.0009659621146384191,0.08385093167701864,0.0017514492079729687,0.008059766266778264,0.0035183979664589727,0.00046498651539105364,0.18944099378881987,0.11801242236024845,0.00015499550513035123,0.0005889829194953346,0.0012399640410428099,0.0002169937071824917,56.13636363636363,200.3664596273292,18424.983719763903
lucian.tyrannicida.tess,0.000577124868835257,0.002203567681007345,0.0002098635886673662,0.001521511017838405,0.012224554039874082,0.00372507869884575,0.0,5.246589716684155e-05,0.0010314240528089115,0.4,0.0017838405036726128,0.007660020986358867,0.003934942287513116,0.0001049317943336831,0.08888888888888889,0.044444444444444446,0.0002098635886673662,0.00015739769150052466,0.001154249737670514,5.246589716684155e-05,26.642857142857142,141.1851851851852,17116.847187928666
lucian.verae_historiae.tess,0.0006600224407629859,0.003154907266847073,0.00033001122038149296,0.0003036103227509735,0.012830836248432446,0.0017688601412448022,2.640089763051944e-05,7.920269289155832e-05,0.0004965509837077596,0.024444444444444446,0.0022440762985941522,0.012012408421886344,0.0023232789914857106,0.00018480628341363607,0.11777777777777777,0.011111111111111112,0.00022440762985941523,0.000607220645501947,0.0005940201966866873,0.0001980067322288958,41.37096774193548,168.34444444444443,13045.976913580256
lucian.vitarum_auctio.tess,0.0011506420582685138,0.002347309798867768,0.00018410272932296222,0.000414231140976665,0.013117319464261057,0.003267823445482579,0.0,9.205136466148111e-05,0.000983767830791933,0.34153005464480873,0.00165692456390666,0.008836931007502186,0.005154876421042942,0.00023012841165370276,0.04371584699453552,0.0546448087431694,0.00036820545864592444,0.00018410272932296222,0.00032217977631518387,0.00032217977631518387,32.4375,59.36338797814208,4014.832430051657
lucian.zeuxis.tess,0.0009552010698251982,0.0034387238513707134,0.0002865603209475595,0.0004776005349125991,0.012035533479797498,0.003725284172318273,0.0,0.0,0.0009242144177449168,0.1,0.0019104021396503963,0.008405769414461745,0.0018148820326678765,0.00019104021396503963,0.1,0.075,9.552010698251981e-05,0.00038208042793007926,0.0012417613907727578,0.00038208042793007926,41.75,261.725,55028.649375
lycurgus.against_leocrates.tess,0.0005801403130059363,0.0018078791149487318,0.00017539125742039934,0.000836481381543443,0.010536967080410145,0.003507825148407987,0.00010793308148947653,9.444144630329196e-05,0.0006637587710980466,0.18407960199004975,0.0015380464112250405,0.006853750674581759,0.002239611440906638,0.00044522396114409066,0.2537313432835821,0.17412935323383086,0.00044522396114409066,0.00040474905558553697,0.0005531570426335672,0.0003507825148407987,49.48717948717949,184.3781094527363,15517.031162594993
lysias.speeches.part.1.tess,0.0004938576455336749,0.002716217050435212,0.00024692882276683745,0.0012346441138341873,0.009321563059448115,0.004568183221186493,0.0005555898512253842,0.00012346441138341873,0.0007952286282306163,0.07954545454545454,0.0020988949935181185,0.008272115562689055,0.006296684980554355,0.0009877152910673498,0.19318181818181818,0.2840909090909091,0.00043212543984196553,0.0007407864683005124,0.0011729119081424779,0.00043212543984196553,39.5,184.07954545454547,16694.82321797521
lysias.speeches.part.10.tess,0.00030395136778115504,0.0032421479229989866,0.00010131712259371833,0.0019250253292806485,0.008713272543059777,0.00364741641337386,0.0,0.00010131712259371833,0.001215887597946501,0.2222222222222222,0.0025329280648429585,0.01094224924012158,0.00547112462006079,0.00020263424518743666,0.18055555555555555,0.2222222222222222,0.00010131712259371833,0.0006079027355623101,0.000911854103343465,0.0005065856129685917,30.125,137.08333333333334,10186.381944444445
lysias.speeches.part.11.tess,0.0,0.003655793025871766,0.0,0.003374578177727784,0.00984251968503937,0.0022497187851518562,0.0,0.0,0.0032743942370661427,0.21875,0.0022497187851518562,0.011811023622047244,0.005905511811023622,0.0,0.15625,0.0,0.0,0.00028121484814398203,0.001687289088863892,0.00028121484814398203,42.833333333333336,111.125,5486.109375
lysias.speeches.part.12.tess,0.0003870660394211874,0.003245399868993033,0.0002679687965223605,0.0010123265646400286,0.010569880307270886,0.0036324659084142202,0.0002679687965223605,0.0001190972428988269,0.0003970748817047748,0.13259668508287292,0.0027690108973977253,0.009944619782052045,0.003662240219138927,0.0008932293217412017,0.23756906077348067,0.06629834254143646,0.00032751741797177393,0.0007145834573929614,0.0008932293217412017,0.00041684035014589413,42.1875,185.55801104972375,13835.23006013248
lysias.speeches.part.13.tess,0.0004770423375074538,0.0030709600477042335,0.00032796660703637447,0.0013118664281454979,0.009749552772808586,0.005128205128205128,0.00026833631484794273,0.00011926058437686345,0.0009510379431344898,0.07894736842105263,0.0018783542039355994,0.008527131782945736,0.0036076326774001194,0.0001490757304710793,0.26842105263157895,0.14210526315789473,0.00017889087656529517,0.0008050089445438283,0.0015503875968992248,0.0003875968992248062,42.25,176.52631578947367,12156.070360110807
lysias.speeches.part.14.tess,0.0013104598522754348,0.003276149630688587,0.00011913271384322135,0.0014891589230402668,0.00970931617822254,0.0030378842030021444,0.00011913271384322135,0.00011913271384322135,0.0008113590263691683,0.14285714285714285,0.0029187514891589232,0.009530617107457708,0.003276149630688587,0.0008339289969025494,0.23376623376623376,0.24675324675324675,0.00017869907076483203,0.0006552299261377174,0.0013104598522754348,0.0004169644984512747,37.73913043478261,218.02597402597402,22430.129195479843
lysias.speeches.part.15.tess,0.0007216742843396681,0.0036083714216983403,0.0,0.002165022853019004,0.007938417127736349,0.0028866971373586723,0.0,0.0,0.0007784120394395433,0.07142857142857142,0.0024055809477988932,0.009622323791195573,0.0038489295164782296,0.0016839066634592255,0.35714285714285715,0.5714285714285714,0.0,0.0009622323791195574,0.0,0.00024055809477988935,56.166666666666664,296.92857142857144,15497.35204081633
lysias.speeches.part.16.tess,0.0008697813121272366,0.001863817097415507,0.00024850894632206757,0.0011182902584493041,0.0088220675944334,0.0032306163021868788,0.0003727634194831014,0.0,0.0005284713964856652,0.05,0.002485089463220676,0.007703777335984096,0.0058399602385685884,0.000621272365805169,0.025,0.225,0.00012425447316103378,0.000621272365805169,0.0011182902584493041,0.0009940357852882703,22.0,201.2,17906.11
lysias.speeches.part.17.tess,0.0002555583950932788,0.001277791975466394,0.0002555583950932788,0.0010222335803731152,0.01073345259391771,0.0033222591362126247,0.0002555583950932788,0.0,0.0005111167901865576,0.0,0.003066700741119346,0.011244569384104269,0.0084334270380782,0.0005111167901865576,0.2916666666666667,0.08333333333333333,0.0,0.001533350370559673,0.0007666751852798365,0.0002555583950932788,40.8,163.04166666666666,8931.87326388889
lysias.speeches.part.18.tess,0.0005347593582887701,0.0021390374331550803,0.0,0.000855614973262032,0.010053475935828877,0.002352941176470588,0.0,0.0,0.00011636025133814289,0.15625,0.002994652406417112,0.008449197860962567,0.0051336898395721925,0.0009625668449197861,0.4375,0.21875,0.000213903743315508,0.000427807486631016,0.000213903743315508,0.000427807486631016,56.22222222222222,292.1875,25778.58984375
lysias.speeches.part.19.tess,0.0005698276271427893,0.0019943966949997624,9.497127119046488e-05,0.0009971983474998812,0.011776437627617646,0.0027541668645234816,0.00018994254238092977,9.497127119046488e-05,0.0010299721907508497,0.04838709677419355,0.0018994254238092977,0.009544612754641722,0.003656393940832898,0.00047485635595232443,0.25,0.12903225806451613,0.00018994254238092977,0.0012346265254760435,0.000854741440714184,0.0003323994491666271,37.31578947368421,169.83064516129033,9812.06002861603
lysias.speeches.part.2.tess,0.0006702412868632708,0.002751516861859743,0.00014110342881332017,0.0005644137152532807,0.009312826301679131,0.002680965147453083,0.00010582757160999012,0.0,3.8563881068990786e-05,0.17894736842105263,0.0037745167207563143,0.011217722590658953,0.0002469310004233103,0.0009877240016932412,0.2,0.010526315789473684,0.00028220685762664035,0.00014110342881332017,0.0002469310004233103,0.00031748271482997034,46.61538461538461,298.4,64159.229473684216
lysias.speeches.part.20.tess,0.0007149666348903718,0.0024626628535112808,0.0,0.0021448999046711154,0.011121703209405783,0.003098188751191611,0.0007149666348903718,7.944073721004132e-05,0.0014767199444058374,0.10227272727272728,0.002859866539561487,0.010565618048935493,0.008023514458214172,0.0008738481093104544,0.22727272727272727,0.056818181818181816,0.00031776294884016526,0.0008738481093104544,0.0007944073721004131,0.0007149666348903718,37.875,143.04545454545453,7272.56611570248
lysias.speeches.part.21.tess,0.0007832606019917199,0.0016784155756965425,0.00011189437171310283,0.0016784155756965425,0.011189437171310284,0.002685464921114468,0.0003356831151393085,0.00011189437171310283,0.0006824385805277526,0.06818181818181818,0.0022378874342620565,0.008503972250195816,0.008615866621908918,0.0014546268322703367,0.25,0.22727272727272727,0.00022378874342620565,0.0004475774868524113,0.0007832606019917199,0.0003356831151393085,36.84615384615385,203.11363636363637,15638.282541322313
lysias.speeches.part.22.tess,0.000884732052578362,0.00442366026289181,0.0001263902932254803,0.002654196157735086,0.006319514661274014,0.004929221435793731,0.00037917087967644087,0.0,0.0004470272686633885,0.17391304347826086,0.0024014155712841255,0.008341759352881698,0.004170879676440849,0.0002527805864509606,0.2608695652173913,0.15217391304347827,0.0005055611729019212,0.001390293225480283,0.001769464105156724,0.0005055611729019212,36.93333333333333,172.0,10988.08695652174
lysias.speeches.part.23.tess,0.001114620100315809,0.004272710384543935,0.000371540033438603,0.0009288500835965075,0.009474270852684376,0.004644250417982537,0.0001857700167193015,0.0,0.0009288500835965075,0.0,0.0024150102173509194,0.00854542076908787,0.004644250417982537,0.0009288500835965075,0.42424242424242425,0.06060606060606061,0.0001857700167193015,0.0013003901170351106,0.001114620100315809,0.0001857700167193015,34.76470588235294,163.12121212121212,12936.470156106521
lysias.speeches.part.24.tess,0.00116921768707483,0.0017006802721088435,0.00010629251700680272,0.0017006802721088435,0.009885204081632654,0.003826530612244898,0.0,0.00010629251700680272,0.0005111821086261981,0.25,0.0024447278911564627,0.008715986394557822,0.007865646258503401,0.00042517006802721087,0.31666666666666665,0.23333333333333334,0.000744047619047619,0.0005314625850340137,0.00233843537414966,0.00031887755102040814,39.42857142857143,156.8,9766.560000000001
lysias.speeches.part.25.tess,0.0007021485746383935,0.0021064457239151806,0.0001404297149276787,0.0012638674343491082,0.008215138323269203,0.003651172588119646,0.0001404297149276787,7.021485746383936e-05,0.0008020415603353991,0.034482758620689655,0.0029490240134812527,0.00954922061508215,0.004704395450077236,0.0006319337171745541,0.25862068965517243,0.29310344827586204,0.0002808594298553574,0.0006319337171745541,0.00035107428731919675,0.0004915040022468755,40.47826086956522,245.55172413793105,19646.45422116528
lysias.speeches.part.26.tess,0.0010602205258693808,0.005407124681933842,0.00021204410517387616,0.0018023748939779475,0.010284139100932994,0.0057251908396946565,0.0,0.00010602205258693808,0.00026136957658128593,0.20454545454545456,0.0020144189991518234,0.00773960983884648,0.003498727735368957,0.00042408821034775233,0.38636363636363635,0.022727272727272728,0.0,0.0007421543681085666,0.0010602205258693808,0.00042408821034775233,60.05555555555556,214.36363636363637,16747.367768595042
lysias.speeches.part.27.tess,0.0009551098376313276,0.0040114613180515755,0.0,0.002292263610315186,0.009742120343839542,0.0049665711556829036,0.0,0.0,0.00040298206729800525,0.07692307692307693,0.002292263610315186,0.007831900668576886,0.006112702960840497,0.0009551098376313276,0.23076923076923078,0.19230769230769232,0.00019102196752626553,0.0005730659025787965,0.0005730659025787965,0.00038204393505253105,41.333333333333336,201.34615384615384,8757.149408284025
lysias.speeches.part.28.tess,0.0006208288064566196,0.002638522427440633,0.0,0.0012416576129132392,0.012416576129132391,0.0035697656371255627,0.0003104144032283098,0.0001552072016141549,0.00016165535079211123,0.041666666666666664,0.0024833152258264784,0.006829116871022815,0.005121837653267112,0.0015520720161415489,0.20833333333333334,0.4166666666666667,0.0004656216048424647,0.0006208288064566196,0.0015520720161415489,0.0007760360080707744,60.0,268.4583333333333,33727.2482638889
lysias.speeches.part.29.tess,0.0006433626420759168,0.005790263778683251,0.0,0.0019300879262277503,0.010508256487239975,0.0051469011366073346,0.0,0.0,0.0,0.20689655172413793,0.0023589963542783618,0.009007076989062834,0.0030023589963542783,0.0017156337122024449,0.20689655172413793,0.2413793103448276,0.0,0.0008578168561012224,0.001072271070126528,0.0004289084280506112,50.142857142857146,160.79310344827587,8610.991676575506
lysias.speeches.part.3.tess,0.0008642467756947214,0.0033240260603643133,6.648052120728626e-05,0.0013960909453530116,0.009839117138678367,0.004720117005717324,0.0005318441696582901,6.648052120728626e-05,0.0008763543658381135,0.11688311688311688,0.0025927403270841645,0.008974870362983646,0.006249168993484909,0.00039888312724371757,0.3246753246753247,0.18181818181818182,0.0005318441696582901,0.0010636883393165802,0.0013296104241457252,0.0009307272969020078,39.225806451612904,195.35064935064935,12276.17574633159
lysias.speeches.part.30.tess,0.00030849915162733303,0.0023137436372049976,0.00030849915162733303,0.0013882461823229986,0.008483726669751657,0.004550362486503162,7.712478790683326e-05,0.00015424957581366652,0.0007444168734491315,0.12857142857142856,0.002390868425111831,0.008483726669751657,0.004010488971155329,7.712478790683326e-05,0.2714285714285714,0.17142857142857143,0.00030849915162733303,0.0013111213944161653,0.0010026222427888323,0.0005398735153478328,40.84,185.22857142857143,18960.862040816333
lysias.speeches.part.31.tess,0.0008254230293025176,0.004127115146512587,8.254230293025175e-05,0.001320676846884028,0.009244737928188196,0.004292199752373091,0.000330169211721007,0.000330169211721007,0.002900232018561485,0.26785714285714285,0.001733388361535287,0.008089145687164671,0.0036318613289310774,0.0014857614527445315,0.375,0.05357142857142857,0.00024762690879075525,0.000660338423442014,0.000990507635163021,0.0001650846058605035,52.629629629629626,216.33928571428572,26203.68845663265
lysias.speeches.part.32.tess,0.0002536783358701167,0.004143412819211906,8.455944529003889e-05,0.0008455944529003889,0.009555217317774395,0.004143412819211906,0.0002536783358701167,0.0,0.0001757469244288225,0.04,0.0027904616945712835,0.00845594452900389,0.0027059022492812446,0.00076103500761035,0.26,0.18,0.0002536783358701167,0.0008455944529003889,0.0005073566717402334,0.00033823778116015557,38.411764705882355,236.52,23041.689599999998
lysias.speeches.part.33.tess,0.0003386386725364037,0.0033863867253640365,0.0,0.0003386386725364037,0.008127328140873687,0.0027091093802912294,0.0003386386725364037,0.0,0.0,0.18181818181818182,0.005079580088046055,0.01388418557399255,0.001015916017609211,0.0,0.2727272727272727,0.09090909090909091,0.0003386386725364037,0.0013545546901456147,0.0,0.0003386386725364037,67.0,268.45454545454544,16104.611570247933
lysias.speeches.part.34.tess,0.00025303643724696357,0.003289473684210526,0.0,0.002783400809716599,0.009362348178137652,0.00354251012145749,0.0005060728744939271,0.00025303643724696357,0.0,0.29411764705882354,0.0037955465587044533,0.011133603238866396,0.004048582995951417,0.0025303643724696357,0.29411764705882354,0.23529411764705882,0.0005060728744939271,0.001771255060728745,0.0,0.0007591093117408907,41.0,232.47058823529412,16551.30795847751
lysias.speeches.part.4.tess,0.0006300204756654591,0.0025200819026618363,0.00015750511891636477,0.001417546070247283,0.011655378799810994,0.007402740589069145,0.00015750511891636477,0.0,0.0006657789613848203,0.08108108108108109,0.0025200819026618363,0.009450307134981887,0.006457709875570956,0.00031501023783272954,0.2702702702702703,0.10810810810810811,0.00015750511891636477,0.00015750511891636477,0.000787525594581824,0.00047251535674909436,29.333333333333332,171.59459459459458,19836.83564645726
lysias.speeches.part.5.tess,0.0015965939329430547,0.0021287919105907396,0.0,0.0015965939329430547,0.010643959552953698,0.004257583821181479,0.0,0.0005321979776476849,0.0015965939329430547,0.0,0.0031931878658861094,0.010643959552953698,0.004257583821181479,0.0010643959552953698,0.16666666666666666,0.16666666666666666,0.0,0.0005321979776476849,0.0,0.0005321979776476849,52.333333333333336,313.1666666666667,8580.138888888889
lysias.speeches.part.6.tess,0.0005078720162519045,0.0033858134416793633,0.00016929067208396818,0.0009028835844478302,0.012696800406297613,0.004457987698211162,0.00039501156819592576,0.00016929067208396818,0.0006457028475495577,0.15254237288135594,0.001580046272783703,0.007561650019750578,0.002990801873483438,0.0006207324643078833,0.2711864406779661,0.05084745762711865,0.00016929067208396818,0.00039501156819592576,0.0006771626883358727,0.0005078720162519045,36.375,150.17796610169492,8040.095446710714
lysias.speeches.part.7.tess,0.0007349158521349306,0.0018372896303373264,7.349158521349305e-05,0.0017637980451238333,0.010656279855956493,0.0033071213346071875,0.0001469831704269861,0.0,0.0005832847262728105,0.12121212121212122,0.002425222312045271,0.009553906077754097,0.006393767913573896,0.0008818990225619166,0.42424242424242425,0.18181818181818182,0.0005879326817079444,0.0006614242669214375,0.0015433232894833543,0.0003674579260674653,36.648648648648646,206.16666666666666,11873.623737373744
lysias.speeches.part.8.tess,0.0002871912693854107,0.0030155083285468122,0.0002871912693854107,0.0008615738081562321,0.007897759908098793,0.005887421022400919,0.0002871912693854107,0.00014359563469270534,0.0006602839220864972,0.22,0.0034462952326249283,0.011774842044801838,0.012780011487650775,0.0027283170591614015,0.2,0.0,0.00043078690407811603,0.0011487650775416428,0.0005743825387708214,0.0002871912693854107,35.92307692307692,139.28,6087.801600000001
